param,WH Dim,id Dim,cv(WH),cv,cv_ppt,diff,INFO:
0.5,3.0,8.0,1.1250000001507727,9.000000001206182,8.99999999904087,-2.165311485669008e-9,nothing
0.5,4.0,2.0,1.1250000001507727,2.2500000003015455,2.133330356570404,-0.11666964373114164,nothing
0.5,4.0,3.0,1.1250000001507727,3.375000000452318,3.2000000004879965,-0.1749999999643217,nothing
0.5,4.0,4.0,1.1250000001507727,4.500000000603091,4.266666667277312,-0.23333333332577855,nothing
0.5,4.0,5.0,1.1250000001507727,5.625000000753864,5.333333333043302,-0.2916666677105617,nothing
0.5,4.0,6.0,1.1250000001507727,6.750000000904636,6.399999999915815,-0.3500000009888211,nothing
0.5,4.0,7.0,1.1250000001507727,7.875000001055409,7.466666666985137,-0.4083333340702717,nothing
0.5,4.0,8.0,1.1250000001507727,9.000000001206182,8.533333332550443,-0.4666666686557388,nothing
0.5,5.0,2.0,1.1250000001507727,2.2500000003015455,2.0833333335926665,-0.16666666670887897,nothing
0.5,5.0,3.0,1.1250000001507727,3.375000000452318,3.1249999999850124,-0.25000000046730575,nothing
0.5,5.0,4.0,1.1250000001507727,4.500000000603091,4.166666666124492,-0.33333333447859914,nothing
0.5,5.0,5.0,1.1250000001507727,5.625000000753864,5.208333333563635,-0.4166666671902286,nothing
0.5,5.0,6.0,1.1250000001507727,6.750000000904636,6.250000000284852,-0.5000000006197842,nothing
0.5,5.0,7.0,1.1250000001507727,7.875000001055409,7.2916666665152485,-0.5833333345401606,nothing
0.5,5.0,8.0,1.1250000001507727,9.000000001206182,8.333333331822718,-0.6666666693834635,nothing
0.5,6.0,2.0,1.1250000001507727,2.2500000003015455,2.057142857122292,-0.1928571431792534,nothing
0.5,6.0,3.0,1.1250000001507727,3.375000000452318,3.0857142855238417,-0.28928571492847643,nothing
0.5,6.0,4.0,1.1250000001507727,4.500000000603091,4.114285714551492,-0.3857142860515985,nothing
0.5,6.0,5.0,1.1250000001507727,5.625000000753864,5.142857143449023,-0.48214285730484097,nothing
0.5,6.0,6.0,1.1250000001507727,6.750000000904636,6.171428570511729,-0.5785714303929073,nothing
0.5,6.0,7.0,1.1250000001507727,7.875000001055409,7.1999999994348265,-0.6750000016205826,nothing
0.5,6.0,8.0,1.1250000001507727,9.000000001206182,8.228571428504367,-0.7714285727018151,nothing
0.5,7.0,2.0,1.1250000001507727,2.2500000003015455,2.041666667139283,-0.20833333316226232,nothing
0.5,7.0,3.0,1.1250000001507727,3.375000000452318,3.062499999954866,-0.3125000004974523,nothing
0.5,7.0,4.0,1.1250000001507727,4.500000000603091,4.083333334046345,-0.416666666556746,nothing
0.5,7.0,5.0,1.1250000001507727,5.625000000753864,5.104166667028177,-0.5208333337256867,nothing
0.5,7.0,6.0,1.1250000001507727,6.750000000904636,6.125000000503679,-0.6250000004009575,nothing
0.5,7.0,7.0,1.1250000001507727,7.875000001055409,7.145833332782772,-0.7291666682726374,nothing
0.5,7.0,8.0,1.1250000001507727,9.000000001206182,8.166666666320273,-0.8333333348859089,nothing
0.5,8.0,2.0,1.1250000001507727,2.2500000003015455,2.031746031647799,-0.21825396865374636,nothing
0.5,8.0,3.0,1.1250000001507727,3.375000000452318,3.0476190470279345,-0.32738095342438367,nothing
0.5,8.0,4.0,1.1250000001507727,4.500000000603091,4.06349206277446,-0.4365079378286305,nothing
0.5,8.0,5.0,1.1250000001507727,5.625000000753864,5.079365078878576,-0.5456349218752878,nothing
0.5,8.0,6.0,1.1250000001507727,6.750000000904636,6.095238095326699,-0.6547619055779377,nothing
0.5,8.0,7.0,1.1250000001507727,7.875000001055409,7.111111111670876,-0.7638888893845328,nothing
0.5,8.0,8.0,1.1250000001507727,9.000000001206182,8.126984127397781,-0.8730158738084004,nothing
0.6,2.0,2.0,1.0499999998927199,2.0999999997854397,2.4000000051069965,0.3000000053215568,nothing
0.6,2.0,3.0,1.0499999998927199,3.1499999996781596,3.600000000311999,0.4500000006338394,nothing
0.6,2.0,4.0,1.0499999998927199,4.199999999570879,4.7999999994379605,0.5999999998670811,nothing
0.6,2.0,5.0,1.0499999998927199,5.249999999463599,6.0000006337543335,0.7500006342907346,nothing
0.6,2.0,6.0,1.0499999998927199,6.299999999356319,7.199999996852378,0.8999999974960584,nothing
0.6,2.0,7.0,1.0499999998927199,7.3499999992490395,8.400000727289282,1.0500007280402421,nothing
0.6,2.0,8.0,1.0499999998927199,8.399999999141759,9.59999997497465,1.1999999758328919,nothing
0.6,3.0,2.0,1.0499999998927199,2.0999999997854397,2.099999999931937,1.464974808129682e-10,nothing
0.6,3.0,3.0,1.0499999998927199,3.1499999996781596,3.1499999999919943,3.138347359765703e-10,nothing
0.6,3.0,4.0,1.0499999998927199,4.199999999570879,4.200000000061703,4.908233819378438e-10,nothing
0.6,3.0,5.0,1.0499999998927199,5.249999999463599,5.249999997351613,-2.1119861415286323e-9,nothing
0.6,3.0,6.0,1.0499999998927199,6.299999999356319,6.299999999797009,4.4069015103787024e-10,nothing
0.6,3.0,7.0,1.0499999998927199,7.3499999992490395,7.349999999985943,7.369038712567999e-10,nothing
0.6,3.0,8.0,1.0499999998927199,8.399999999141759,8.399999999183182,4.142286513797444e-11,nothing
0.6,4.0,2.0,1.0499999998927199,2.0999999997854397,2.0266666260285824,-0.07333337375685733,nothing
0.6,4.0,3.0,1.0499999998927199,3.1499999996781596,3.0400000084025356,-0.10999999127562399,nothing
0.6,4.0,4.0,1.0499999998927199,4.199999999570879,4.053333404983044,-0.1466665945878356,nothing
0.6,4.0,5.0,1.0499999998927199,5.249999999463599,5.066666666984769,-0.18333333247882955,nothing
0.6,4.0,6.0,1.0499999998927199,6.299999999356319,6.080000000683692,-0.21999999867262687,nothing
0.6,4.0,7.0,1.0499999998927199,7.3499999992490395,7.093333333753861,-0.25666666549517814,nothing
0.6,4.0,8.0,1.0499999998927199,8.399999999141759,8.106666666820963,-0.2933333323207954,nothing
0.6,5.0,2.0,1.0499999998927199,2.0999999997854397,1.9999999999004006,-0.09999999988503916,nothing
0.6,5.0,3.0,1.0499999998927199,3.1499999996781596,3.000000484188528,-0.14999951548963164,nothing
0.6,5.0,4.0,1.0499999998927199,4.199999999570879,4.000000000373174,-0.19999999919770506,nothing
0.6,5.0,5.0,1.0499999998927199,5.249999999463599,5.00000000064572,-0.24999999881787893,nothing
0.6,5.0,6.0,1.0499999998927199,6.299999999356319,5.999999999650769,-0.29999999970555,nothing
0.6,5.0,7.0,1.0499999998927199,7.3499999992490395,7.000000000246153,-0.34999999900288614,nothing
0.6,5.0,8.0,1.0499999998927199,8.399999999141759,7.999999999825773,-0.39999999931598573,nothing
0.6,6.0,2.0,1.0499999998927199,2.0999999997854397,2.0571428578094295,-0.042857141976010205,nothing
0.6,6.0,3.0,1.0499999998927199,3.1499999996781596,3.0857142858942512,-0.06428571378390835,nothing
0.6,6.0,4.0,1.0499999998927199,4.199999999570879,4.114285714768204,-0.08571428480267507,nothing
0.6,6.0,5.0,1.0499999998927199,5.249999999463599,5.142857141976797,-0.10714285748680208,nothing
0.6,6.0,6.0,1.0499999998927199,6.299999999356319,6.171428101340339,-0.1285718980159798,nothing
0.6,6.0,7.0,1.0499999998927199,7.3499999992490395,7.200000000277065,-0.1499999989719747,nothing
0.6,6.0,8.0,1.0499999998927199,8.399999999141759,8.228571429536476,-0.17142856960528263,nothing
0.6,7.0,2.0,1.0499999998927199,2.0999999997854397,2.1000000001716774,3.8623770848289496e-10,nothing
0.6,7.0,3.0,1.0499999998927199,3.1499999996781596,3.1499999997449604,6.680078712406612e-11,nothing
0.6,7.0,4.0,1.0499999998927199,4.199999999570879,4.200000001113981,1.5431016464617642e-9,nothing
0.6,7.0,5.0,1.0499999998927199,5.249999999463599,5.249999999827909,3.6431035965733827e-10,nothing
0.6,7.0,6.0,1.0499999998927199,6.299999999356319,6.300001216397325,1.2170410057521508e-6,nothing
0.6,7.0,7.0,1.0499999998927199,7.3499999992490395,7.350000001460284,2.2112445208222198e-9,nothing
0.6,7.0,8.0,1.0499999998927199,8.399999999141759,8.400000004321386,5.179627393658848e-9,nothing
0.6,8.0,2.0,1.0499999998927199,2.0999999997854397,2.1333333331221462,0.03333333333670652,nothing
0.6,8.0,3.0,1.0499999998927199,3.1499999996781596,3.199999999911008,0.05000000023284823,nothing
0.6,8.0,4.0,1.0499999998927199,4.199999999570879,4.266667885538501,0.06666788596762174,nothing
0.6,8.0,5.0,1.0499999998927199,5.249999999463599,5.333333341724734,0.08333334226113553,nothing
0.6,8.0,6.0,1.0499999998927199,6.299999999356319,6.39999999932274,0.09999999996642117,nothing
0.6,8.0,7.0,1.0499999998927199,7.3499999992490395,7.466666666900239,0.1166666676511996,nothing
0.6,8.0,8.0,1.0499999998927199,8.399999999141759,8.533333332804345,0.13333333366258593,nothing
